source,target,time,type
49881,85467,31871,r
86375,87708,31871,r
96305,79433,31871,r
79867,37463,31872,m
63167,87640,31872,r
89279,87152,31873,r
103584,87617,31874,r
93302,77068,31874,r
12247,79433,31874,r
92060,83439,31875,r
12873,85330,31876,r
33420,88305,31876,r
73888,79433,31878,r
63495,84175,31879,m
63495,64885,31879,m
75021,109409,31879,m
16272,74188,31880,r
1175,76344,31881,r
100989,86889,31881,m
37463,79867,31881,r
102195,77549,31881,r
3551,75153,31882,m
102195,77549,31883,r
7968,82128,31884,r
102195,77549,31885,r
28182,78765,31887,m
83261,84587,31887,r
102123,79433,31888,r
30360,77985,31888,r
101928,81332,31888,r
102195,77549,31889,r
88784,74679,31890,r
4541,88309,31891,r
86337,77946,31893,r
49744,76775,31894,r
42730,88844,31894,r
62658,81332,31895,r
2426,83439,31896,r
102195,77549,31897,r
79502,31660,31898,m
72824,79433,31898,r
85991,75386,31899,m
85288,79139,31899,r
87866,85551,31899,m
89283,74635,31900,r
59959,87708,31900,r
102195,77549,31901,r
99092,79433,31902,r
6735,74188,31903,r
102195,77549,31906,r
81127,78265,31906,r
91649,74635,31907,r
92599,86381,31907,m
92060,83439,31908,r
21434,82035,31908,r
51932,78265,31909,r
99092,79433,31909,r
77624,83490,31910,r
115102,76218,31910,r
102195,77549,31911,r
102337,80612,31911,m
109409,75021,31914,r
108151,75386,31914,m
102195,77549,31914,r
51932,87708,31914,r
98604,88761,31914,r
64538,86889,31915,m
64538,31532,31915,m
5498,88844,31916,r
79572,95573,31916,m
97356,79139,31916,r
102195,77549,31917,r
99092,79433,31918,r
38853,76344,31919,r
95648,76919,31920,r
99092,79433,31922,r
27872,79604,31923,r
37280,85108,31923,m
37280,103469,31923,m
52030,80698,31923,r
62362,78078,31923,r
102195,77549,31925,r
99092,79433,31925,r
103584,87617,31926,r
102195,77549,31926,r
82834,76218,31926,r
58444,81512,31927,r
106673,83439,31927,r
93015,79921,31928,m
93015,22197,31928,m
75518,77474,31928,m
75518,20482,31928,m
78631,87640,31929,m
78631,84113,31929,m
102195,77549,31929,r
73061,84230,31929,r
10889,74819,31930,r
99092,79433,31930,r
102195,77549,31931,r
104428,79433,31932,r
102195,77549,31933,r
113878,79139,31933,r
105606,83439,31935,r
99092,79433,31935,r
102195,77549,31936,r
39739,88761,31936,r
425,78265,31937,r
99092,79433,31938,r
113258,78915,31939,r
64885,63495,31939,m
64885,63495,31939,m
64885,84175,31939,m
99092,79433,31940,r
63480,79502,31940,m
63480,31660,31940,m
105583,74188,31941,r
102195,77549,31942,r
102195,77549,31943,r
90283,88426,31944,m
28265,75860,31944,m
28265,5431,31944,m
115035,88761,31945,r
23064,79433,31945,r
102195,77549,31945,r
34135,78950,31946,r
116824,80903,31947,m
8044,82035,31947,r
6555,82035,31947,r
102195,77549,31947,r
23064,79433,31951,r
43637,81287,31951,m
43637,5371,31951,m
96829,76919,31952,r
12017,87948,31953,r
40362,9906,31954,r
71505,75386,31954,m
38859,78265,31954,r
110981,78078,31954,r
7123,105006,31956,r
52116,74188,31956,r
102195,77549,31957,r
100652,88380,31957,r
23064,79433,31958,r
114742,83546,31958,r
102195,77549,31959,r
84892,27536,31961,m
32185,78265,31962,r
45863,80612,31964,m
52523,103744,31967,m
52523,78765,31967,m
52523,1441,31967,m
43961,83439,31968,r
86393,114126,31969,m
86393,73390,31969,m
95444,88380,31969,r
20969,78078,31970,r
103137,78950,31970,r
5612,88844,31974,r
88708,75306,31976,r
65964,80612,31978,m
43483,78852,31978,r
61442,76919,31979,r
20169,78950,31980,r
84175,63495,31982,m
84175,64885,31982,m
45167,83439,31982,r
3301,74188,31982,r
24266,74635,31983,r
7123,84214,31983,r
13047,86786,31983,r
79426,18694,31984,m
79426,18694,31984,m
66912,77505,31984,r
11063,78915,31986,r
19267,88844,31987,r
20717,77549,31989,r
43483,78852,31989,r
17159,87353,31989,r
20717,77549,31993,r
22757,74804,31994,r
49997,78950,31995,r
62722,80612,31995,m
102312,80612,31996,m
20717,77549,31997,r
80913,35961,31998,m
80913,22258,31998,m
69229,83439,31998,r
20717,77549,31999,r
7734,78950,32001,r
98116,86393,32001,r
20717,77549,32002,r
1789,86381,32003,m
87664,88761,32003,r
20717,77549,32004,r
88426,90283,32004,m
100040,76154,32005,m
29611,79372,32006,m
29611,6590,32006,m
55061,86393,32007,r
7507,76861,32007,r
20717,77549,32008,r
63631,80612,32008,m
20717,77549,32010,r
20717,77549,32012,r
49982,79504,32014,r
30254,87948,32014,r
78623,76919,32015,r
37648,79933,32015,r
49982,79504,32016,r
20717,77549,32017,r
38950,74716,32017,m
103137,78950,32018,r
20717,77549,32019,r
62298,75153,32019,m
20717,77549,32021,r
6007,80612,32022,m
2136,83504,32022,r
74808,71382,32025,m
11787,75386,32027,m
20717,77549,32028,r
4415,88380,32028,r
14706,76768,32028,r
101658,74692,32029,r
20717,77549,32030,r
114126,78950,32031,r
17063,77436,32032,r
20717,77549,32032,r
20717,77549,32034,r
78587,33147,32035,m
103137,78950,32035,r
78587,100738,32035,m
81911,88565,32035,m
78587,82755,32035,m
20717,77549,32036,r
65222,88059,32038,r
17018,74779,32038,r
84386,76919,32039,r
105300,77436,32039,r
16352,105430,32041,m
16352,81190,32041,m
16352,46425,32041,m
16352,104975,32041,m
16352,79394,32041,m
16352,85288,32041,m
16352,64306,32041,m
87640,88309,32042,r
89900,88309,32042,r
20717,77549,32043,r
72883,79697,32043,r
74314,97525,32043,m
113059,84214,32044,r
115529,75153,32044,m
102340,75021,32044,r
20717,77549,32044,r
87591,46372,32045,m
87591,49029,32045,m
87591,87450,32045,m
87591,48330,32045,m
87591,84583,32045,m
87591,57139,32045,m
15806,88309,32045,r
87591,16342,32045,m
17898,88309,32046,r
46581,47011,32047,m
20717,77549,32047,r
46581,32479,32047,m
82307,29782,32047,m
20717,77549,32048,r
45083,88309,32048,r
90345,88309,32048,r
18999,78265,32048,r
102340,75021,32050,r
49997,78950,32051,r
20717,77549,32051,r
84293,88380,32051,r
91741,81625,32052,r
99114,78078,32052,r
97818,103584,32053,m
97818,85554,32053,m
97818,92312,32053,m
54514,83020,32055,r
60195,86393,32056,r
102340,75021,32057,r
65887,78265,32057,r
20717,77549,32058,r
40803,74664,32059,r
20717,77549,32060,r
39768,75860,32060,m
57658,74715,32061,m
20717,77549,32062,r
77945,75153,32062,m
20717,77549,32064,r
55385,83033,32064,r
20717,77549,32066,r
46439,88309,32067,r
23925,86920,32067,m
23925,68756,32067,m
23925,44905,32067,m
92449,44905,32068,m
92449,86920,32068,m
20717,77549,32068,r
102340,75021,32068,r
87206,62591,32069,m
24266,74635,32070,r
24223,79139,32071,r
16804,75451,32073,r
105489,75729,32073,m
102345,80612,32073,m
115155,88059,32074,r
86393,60195,32074,m
86393,18369,32074,m
20717,77549,32075,r
38950,74716,32075,m
34197,49988,32076,m
13468,78915,32076,r
34197,80148,32076,m
34197,39635,32076,m
34197,59351,32076,m
102340,75021,32077,r
20717,77549,32077,r
103327,75451,32078,r
78616,75386,32079,m
85741,63879,32079,m
71466,74188,32079,r
20717,77549,32079,r
44783,76919,32081,r
105898,75021,32081,r
24266,74635,32082,r
101877,86381,32083,m
90283,88426,32083,m
20717,77549,32084,r
92608,87206,32084,r
34135,78950,32084,r
88881,78915,32086,r
20717,77549,32087,r
105898,75021,32087,r
103137,78950,32088,r
24266,74635,32090,r
105898,75021,32090,r
101770,79139,32092,r
3301,74188,32092,r
97551,88361,32093,r
20717,77549,32093,r
20717,77549,32095,r
45395,81512,32095,r
66912,77505,32096,r
20717,77549,32097,r
34683,86381,32097,m
79891,46009,32099,m
30011,74406,32099,r
20717,77549,32099,r
66912,77505,32101,r
24266,74635,32101,r
61875,75633,32104,r
84824,88405,32104,r
105898,75021,32104,r
61875,0,32104,r
20717,77549,32104,r
61875,75633,32105,r
61875,80641,32105,r
21244,74188,32105,r
84824,88405,32105,r
61875,0,32105,r
61875,74614,32105,r
61875,80679,32105,r
61875,87475,32105,r
86337,77993,32105,r
61875,80039,32105,r
86337,77993,32106,r
90721,77505,32106,r
61875,87475,32106,r
61875,80679,32106,r
61875,80039,32106,r
61875,74614,32106,r
61875,81281,32106,r
61875,84326,32106,r
86337,82687,32106,r
61875,80641,32106,r
61875,88405,32106,r
61875,74793,32106,r
61875,86921,32106,r
61875,84326,32106,r
94054,84825,32107,r
61875,88405,32107,r
61875,79122,32107,r
61875,86921,32107,r
86337,77946,32107,r
61875,82687,32107,r
61875,79122,32107,r
61875,82687,32107,r
89656,84243,32107,m
60771,82157,32107,r
61875,74793,32107,r
86337,82687,32107,r
107909,75890,32107,r
61875,81281,32107,r
86337,75629,32107,r
20717,77549,32107,r
20717,77549,32108,r
107909,75890,32108,r
86337,77946,32108,r
86337,75629,32108,r
68890,75120,32108,r
68890,75120,32108,r
94054,84825,32108,r
61875,75629,32108,r
61875,75629,32108,r
93302,88761,32108,r
61875,88067,32109,r
107909,88067,32109,r
61875,75120,32109,r
91418,78265,32109,r
61875,75120,32109,r
107909,88067,32109,r
109914,74692,32109,r
61875,88067,32110,r
94054,88250,32110,r
20717,77549,32110,r
94054,88250,32110,r
87206,24993,32114,m
53381,78950,32114,r
20717,77549,32116,r
40340,77505,32117,r
20717,77549,32118,r
47647,78950,32120,r
20717,77549,32120,r
24266,74635,32121,r
69321,80612,32121,m
69321,91876,32121,m
20717,77549,32122,r
81740,32927,32124,r
94206,23860,32124,r
111024,88380,32125,r
81664,76775,32126,r
38084,78915,32126,r
57658,74715,32130,m
92304,75258,32132,r
36298,79433,32132,r
35934,81914,32133,r
94320,86381,32135,m
74559,79680,32135,m
74559,23921,32135,m
36298,79433,32136,r
65847,75258,32137,r
36298,79433,32138,r
35292,86435,32138,r
13811,75386,32139,m
95573,79572,32140,m
25009,79139,32140,r
66284,80612,32143,m
36298,79433,32144,r
36337,84990,32144,r
36298,79433,32146,r
86393,103584,32147,m
86393,40773,32147,m
80620,66908,32149,m
36298,79433,32151,r
47331,86381,32153,m
79680,71307,32154,m
79680,51425,32154,m
75021,94206,32155,m
51815,85235,32155,m
3301,78950,32155,r
50113,85732,32156,m
50113,16704,32156,m
78817,75153,32156,m
103909,74188,32156,r
36298,79433,32157,r
64401,84417,32157,m
34295,77931,32158,r
115209,79604,32158,r
94206,75021,32159,r
36298,79433,32160,r
84175,63495,32160,m
84175,64885,32160,m
84175,64885,32160,m
72655,78950,32162,r
6100,79604,32162,r
87591,49029,32163,m
87591,87450,32163,m
87591,48330,32163,m
87591,16342,32163,m
36298,79433,32163,r
87591,84583,32163,m
87591,46372,32163,m
87591,57139,32163,m
74386,83201,32164,m
74386,5965,32164,m
74386,87750,32164,m
98106,77505,32165,r
88586,7054,32166,m
88586,77788,32166,m
36298,79433,32167,r
22779,84541,32167,r
28759,75258,32167,r
91202,79604,32168,r
87745,106574,32169,m
87745,20623,32169,m
87745,25011,32169,m
87206,94119,32169,m
116013,79433,32170,r
63879,85741,32171,m
72655,78950,32171,r
84293,76775,32171,r
115040,88761,32171,r
99602,84990,32172,r
29870,84287,32172,r
39419,79433,32174,r
110035,77505,32175,r
34295,77931,32175,r
25195,77931,32176,r
51054,87504,32176,r
39419,79433,32178,r
88509,79604,32179,r
6124,79433,32181,r
94206,75021,32182,r
11036,75153,32183,m
51198,81609,32184,m
72655,78950,32185,r
109912,87641,32186,r
78817,75153,32186,m
6124,79433,32186,r
6124,79433,32188,r
113742,86393,32189,r
109061,79604,32189,r
53968,76107,32190,m
84587,111574,32191,m
81470,88761,32191,r
6124,79433,32191,r
6124,79433,32193,r
14650,51425,32194,m
14650,79680,32194,m
14650,71307,32194,m
102345,80612,32195,m
80650,79433,32197,r
94206,75021,32197,r
9623,51623,32200,m
9623,86281,32200,m
66,79433,32200,r
77945,75153,32203,m
83020,105041,32203,m
79680,23921,32203,m
79680,74559,32203,m
30706,74188,32205,r
66,79433,32205,r
80609,38788,32207,m
15858,75386,32208,m
47377,9631,32210,r
100439,75153,32210,m
83717,78950,32213,r
29341,77725,32214,m
100345,80859,32214,r
91993,86381,32217,m
112587,79139,32220,r
79680,14650,32221,m
79680,71307,32221,m
79680,51425,32221,m
36337,84990,32222,r
86350,79697,32223,r
23372,80859,32224,r
100696,80361,32224,r
55789,74188,32224,r
75793,36040,32227,m
86437,85732,32227,m
86437,16704,32227,m
66,79433,32228,r
20648,87583,32229,r
40095,84541,32229,r
77437,80859,32230,r
37562,86435,32232,r
8672,88309,32232,r
66,79433,32233,r
23372,80859,32234,r
64885,84175,32234,m
64885,63495,32234,m
75021,94206,32237,m
23372,80859,32237,r
72339,84865,32238,r
65229,79433,32238,r
84612,84541,32239,r
7734,74188,32239,r
89115,80859,32241,r
88335,84287,32241,r
7551,88761,32242,r
38085,80090,32242,r
103584,87617,32243,r
10191,84419,32243,m
6007,88565,32243,m
31656,87583,32243,r
80360,76919,32244,r
23372,80859,32244,r
82641,77474,32246,m
82641,18337,32246,m
34438,75386,32246,m
18209,84865,32248,r
95548,88761,32249,r
42706,84287,32251,r
21689,74349,32251,r
76528,75451,32251,r
96829,76919,32252,r
92247,84419,32255,m
96829,76919,32255,r
65229,79433,32257,r
81740,109937,32257,r
113930,74188,32257,r
34173,78950,32258,r
25709,88305,32258,r
14247,80859,32258,r
41799,75153,32259,m
4196,80612,32259,m
38934,80090,32261,r
92938,79433,32262,r
44018,84541,32262,r
92304,87640,32263,r
88648,88761,32265,r
102345,80612,32267,m
89365,74188,32267,r
107422,87583,32267,r
92938,79433,32268,r
60831,88761,32268,r
106067,95573,32268,m
106067,79572,32268,m
88701,44882,32270,m
88701,82660,32270,m
89045,88761,32270,r
92938,79433,32271,r
79572,95573,32273,m
47331,86381,32273,m
45955,80090,32274,r
108056,78204,32274,r
88535,88565,32274,m
63953,76446,32274,m
97353,79139,32278,r
72369,88761,32279,r
25662,78950,32280,r
60831,88761,32283,r
31567,84287,32284,r
47282,80168,32284,r
45167,79139,32286,r
16125,76919,32286,r
46614,80090,32288,r
22721,88565,32289,m
73837,88761,32290,r
1751,80612,32291,m
90317,78855,32292,r
64307,82559,32292,r
18968,84417,32294,m
80612,4196,32295,m
112884,88059,32295,r
8672,84287,32295,r
39943,74676,32296,r
56954,78852,32296,r
6748,36350,32297,m
80609,45045,32297,m
38853,74676,32299,r
90729,79433,32300,r
46890,84287,32302,r
90729,79433,32302,r
64793,75386,32303,m
44466,74676,32304,r
90729,79433,32305,r
29781,77878,32307,r
45552,88649,32307,r
90729,79433,32308,r
24992,78534,32309,r
90729,79433,32310,r
45552,88649,32310,r
25718,74676,32311,r
19100,84287,32311,r
45395,88844,32311,r
90729,79433,32312,r
63152,86381,32312,m
60998,85235,32313,m
66766,86381,32314,m
90729,79433,32315,r
79513,9499,32315,m
67877,84287,32316,r
62555,74676,32317,r
84473,25277,32319,m
84473,110554,32319,m
90729,79433,32319,r
113256,77878,32321,r
30745,78950,32321,r
66630,83020,32321,r
55455,84481,32321,r
84495,81923,32325,m
84495,56269,32325,m
30954,84287,32325,r
11063,71102,32326,r
33147,74676,32326,r
90729,79433,32327,r
84587,2320,32328,m
100113,85616,32329,m
36337,85758,32330,r
90729,79433,32330,r
33257,5965,32331,m
88206,112969,32331,m
33257,87750,32331,m
33257,83201,32331,m
29779,80090,32333,r
2309,79433,32333,r
96829,76919,32337,r
1146,87750,32337,m
29870,84287,32338,r
2309,79433,32339,r
52761,84990,32340,r
1175,77879,32340,r
54938,86381,32340,m
54938,86381,32340,m
103395,85467,32341,r
64738,75386,32342,m
64738,105500,32342,m
2424,74676,32342,r
112170,78852,32343,r
83261,74188,32345,r
74643,86409,32348,r
22093,79433,32350,r
114492,76056,32350,m
39206,5965,32350,m
114492,51913,32350,m
39206,87750,32350,m
39206,83201,32350,m
78166,65324,32350,m
79572,106067,32352,m
79572,95573,32352,m
27126,80050,32353,r
27126,84332,32353,r
27126,75409,32353,r
30109,87583,32355,r
88309,88990,32358,m
88309,93696,32358,m
86409,101096,32359,m
1349,75386,32366,m
53897,70191,32366,r
1636,88565,32367,m
115919,77505,32367,r
17427,85729,32367,r
100040,76154,32368,m
100040,21869,32368,m
114409,76919,32371,r
50454,87844,32376,m
61045,77505,32376,r
103087,75386,32376,m
103087,60066,32376,m
84694,21506,32377,m
115033,88761,32378,r
50517,84473,32378,r
40705,31660,32380,m
40705,79502,32380,m
40537,78950,32381,r
111623,84287,32382,r
49846,87948,32384,r
34320,74664,32385,r
87922,77878,32386,r
92044,80090,32386,r
96647,79817,32387,r
25492,77505,32387,r
54074,77474,32388,m
53140,80168,32390,r
4764,76919,32390,r
106067,79572,32390,m
106067,95573,32390,m
79141,78950,32395,r
110226,85616,32396,r
41947,81098,32397,m
8020,76919,32397,r
62564,74676,32397,r
21145,74779,32397,r
89484,80161,32400,r
82128,9194,32401,m
82128,67332,32401,m
82128,96632,32401,m
17898,84990,32401,r
82128,48488,32401,m
82128,8646,32401,m
82128,1784,32401,m
82128,82192,32401,m
82128,54981,32401,m
79183,36281,32402,m
40792,79697,32402,r
44465,74676,32403,r
76154,100040,32404,m
586,85616,32404,r
78547,76861,32404,r
3018,81531,32405,r
8020,76919,32405,r
93080,85616,32406,r
45299,82579,32408,m
63091,76861,32409,r
16836,77505,32413,r
88844,98852,32413,m
4932,80612,32415,m
25356,86381,32416,m
17764,56702,32416,r
90880,78950,32420,r
21503,82579,32421,m
89575,77505,32422,r
89132,74671,32422,r
82131,78534,32422,r
83529,97475,32423,m
83529,60334,32425,m
41673,87583,32428,r
83529,82911,32428,m
60206,77878,32428,r
12775,75386,32429,m
83196,74188,32429,r
84745,75451,32429,r
83529,24174,32430,m
83529,82911,32430,m
83529,82910,32430,m
83529,24699,32430,m
83529,82903,32430,m
83529,67795,32430,m
83529,24690,32430,m
83529,12592,32430,m
83529,24700,32430,m
83529,60334,32430,m
83529,24171,32430,m
114492,76056,32431,m
112914,77878,32433,r
74456,77505,32434,r
77331,74935,32437,r
10571,80161,32438,r
89153,77505,32439,r
79982,75386,32439,m
44220,80612,32440,m
4349,79604,32440,r
113211,87641,32442,r
97606,81609,32445,m
71984,77878,32447,r
38530,77985,32448,r
96724,105568,32450,m
96724,68829,32450,m
96724,94941,32450,m
96724,75810,32450,m
96724,62781,32450,m
96724,100003,32450,m
96724,86801,32450,m
96724,64666,32450,m
10571,80161,32451,r
78166,65324,32453,m
2423,81280,32453,r
10571,80161,32454,r
16235,74935,32455,r
34308,86863,32455,r
35556,80612,32456,m
84130,74935,32457,r
43128,145,32461,m
10571,80161,32461,r
32363,75386,32462,m
94388,84836,32463,r
10571,80161,32464,r
18209,84865,32465,r
23565,76434,32465,r
36337,84990,32466,r
104645,0,32466,r
27889,75153,32466,m
104645,86921,32466,r
104645,87475,32466,r
104645,74614,32467,r
104645,80679,32467,r
104645,75633,32467,r
104645,75633,32467,r
104645,87475,32467,r
86337,77993,32467,r
104645,80039,32467,r
86337,82687,32467,r
75021,4859,32467,m
75021,3621,32467,m
104645,81281,32467,r
104645,80641,32467,r
104645,86921,32467,r
104645,80039,32468,r
94054,88250,32468,r
90255,74793,32468,r
104645,80641,32468,r
104645,74614,32468,r
104645,81281,32468,r
84824,88405,32468,r
104645,80679,32468,r
104645,0,32468,r
86337,77993,32469,r
104645,82687,32469,r
10571,80161,32469,r
94054,84825,32469,r
104645,79122,32469,r
86337,82687,32469,r
86337,75629,32469,r
107909,75890,32469,r
94054,88250,32470,r
104645,84326,32470,r
107909,75890,32470,r
68890,75120,32470,r
104645,79122,32470,r
86337,75629,32470,r
104645,82687,32471,r
5734,86481,32471,r
82363,73664,32471,m
84824,88405,32471,r
51841,73922,32471,m
104645,88405,32471,r
90255,74793,32471,r
104645,84326,32471,r
68890,75120,32471,r
94054,84825,32471,r
10571,80161,32471,r
104645,75629,32471,r
86337,77946,32471,r
82097,52175,32472,m
104645,75120,32472,r
104645,75629,32472,r
82097,56642,32472,m
104645,88405,32472,r
104645,74793,32472,r
86337,77946,32472,r
104645,75120,32473,r
107909,88067,32473,r
104645,74793,32473,r
107909,88067,32474,r
104645,88067,32474,r
18209,84865,32475,r
104645,88067,32475,r
10571,80161,32475,r
25343,84541,32475,r
68485,87248,32477,m
10571,80161,32478,r
75495,75153,32480,m
98852,88844,32480,r
84175,64885,32480,m
84175,63495,32480,m
64996,80385,32482,r
10571,80161,32483,r
101622,78265,32485,r
64996,80385,32486,r
25011,20623,32489,m
25011,87745,32489,m
25011,106574,32489,m
6735,74349,32489,r
18857,80161,32491,r
106502,77985,32492,r
88226,74671,32493,m
88226,15300,32493,m
61570,80161,32494,r
79240,55759,32495,m
79240,79519,32495,m
79240,23220,32495,m
60049,82128,32496,r
19907,77985,32497,r
95411,88565,32497,m
85678,82579,32499,m
10571,80161,32499,r
86393,40773,32499,m
115040,88761,32499,r
116777,78265,32500,r
52712,80161,32501,r
33507,74401,32501,r
76448,80612,32501,m
76883,35878,32503,m
89594,82128,32503,r
77331,22648,32504,m
77331,6834,32504,m
77331,74935,32504,m
7422,77068,32505,r
10571,80161,32506,r
113368,74534,32506,r
28114,75153,32509,m
96829,76919,32509,r
101648,78265,32510,r
1499,80161,32510,r
106549,77985,32511,r
105440,77505,32511,r
